151214_1046,1,globals,Period,NumPeriods,RepeatTreatment,numSubjects,groupSize,numGroups,TRUE,FALSE,Choices,prof,minChoice,fee,rate,a,b,c,choice1,choice2,choice3,choice4,choice5,InfoTime,Time,LastPeriod,groupID,groupIDs[1],groupIDs[2],groupIDs[3],groupIDs[4],groupIDs[5],groupIDs[6],groupIDs[7],groupIDs[8],groupIDs[9],groupIDs[10],groupIDs[11],groupIDs[12],groupIDs[13],groupIDs[14],groupIDs[15],groupIDs[16],groupIDs[17],groupIDs[18],subjectID,pointID,randID,id,au[1],au[2],au[3],au[4],au[5],au[6],au[7],au[8],au[9],au[10],au[11],au[12],au[13],au[14],au[15],au[16],au[17],au[18],Role[1],Role[2],Role[3],Role[4],Role[5],Role[6],Role[7],Role[8],Role[9],Role[10],Role[11],Role[12],Role[13],Role[14],Role[15],Role[16],Role[17],Role[18],i,g
151214_1046,1,subjects,7,6,1,0,0,0,0,0,0,0,0,0,2.3,0,0,0,3,3,2,0,-,-,-,-,-,-25.14792899,-26.32575758,-,-,6,2,7,9,10,14,1,2,997,1,0.3,2.3,2,5,3,1,3,6,196,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,7,7,1,0,0,0,0,0,0,0,0,0,1.9,0,0,0,3,3,3,0,-,-,-,-,-,-16.71597633,-19.88636364,-,-,7,2,6,9,10,14,1,3,981,1,0.26,1.9,3,5,2,1,3,6,197,-,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,7,8,1,0,0,0,0,0,0,0,0,0,5.94,0,0,0,2,2,2,0,-,-,-,-,-,38.97928994,-32.38636364,-,-,8,3,12,13,15,17,1,7,997,4,0.7,5.94,7,6,7,5,4,5,193,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,7,9,1,0,0,0,0,0,0,0,0,0,2.74,0,0,0,3,3,4,0,-,-,-,-,-,-43.04733728,-25.75757576,-,-,9,2,6,7,10,14,1,1,996,1,0.34,2.74,1,5,2,3,3,6,197,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,7,10,1,0,0,0,0,0,0,0,0,0,2.02,0,0,0,3,3,5,0,-,-,-,-,-,-16.86390533,-28.78787879,-,-,10,2,6,7,9,14,1,3,974,1,0.26,2.02,3,5,2,3,1,6,196,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,7,11,1,0,0,0,0,0,0,0,0,0,6.54,0,0,0,1,1,4,0,-,-,-,-,-,8.801775148,-19.6969697,-,-,11,1,4,5,16,18,1,5,1000,5,0.98,6.54,5,5,5,5,5,7,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,7,12,1,0,0,0,0,0,0,0,0,0,5.7,0,0,0,2,2,3,0,-,-,-,-,-,42.23372781,-20.26515152,-,-,12,3,8,13,15,17,1,7,99999,4,0.7,5.7,7,6,7,5,4,5,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,7,13,1,0,0,0,0,0,0,0,0,0,5.98,0,0,0,2,2,4,0,-,-,-,-,-,17.08579882,-28.97727273,-,-,13,3,8,12,15,17,1,5,987,4,0.78,5.98,5,6,7,7,4,5,188,-,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,7,14,1,0,0,0,0,0,0,0,0,0,1.54,0,0,0,3,3,6,0,-,-,-,-,-,26.25739645,-32.38636364,-,-,14,2,6,7,9,10,1,6,979,1,0.14,1.54,6,5,2,3,1,3,197,-,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,7,15,1,0,0,0,0,0,0,0,0,0,6.18,0,0,0,2,2,5,0,-,-,-,-,-,3.624260355,-25.75757576,-,-,15,3,8,12,13,17,1,4,993,4,0.82,6.18,4,6,7,7,5,5,195,-,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,7,16,1,0,0,0,0,0,0,0,0,0,6.66,0,0,0,1,1,5,0,-,-,-,-,-,8.949704142,-22.91666667,-,-,16,1,4,5,11,18,1,5,998,5,0.98,6.66,5,5,5,5,5,7,193,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,7,17,1,0,0,0,0,0,0,0,0,0,5.86,0,0,0,2,2,6,0,-,-,-,-,-,15.75443787,-31.81818182,-,-,17,3,8,12,13,15,1,5,998,4,0.78,5.86,5,6,7,7,5,4,198,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,7,18,1,0,0,0,0,0,0,0,0,0,6.38,0,0,0,1,1,6,0,-,-,-,-,-,42.23372781,-19.88636364,-,-,18,1,4,5,11,16,1,7,995,5,0.9,6.38,7,5,5,5,5,5,199,-,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,globals,Period,NumPeriods,RepeatTreatment,numSubjects,groupSize,numGroups,TRUE,FALSE,Choices,prof,minChoice,fee,rate,a,b,c,choice1,choice2,choice3,choice4,choice5,InfoTime,Time,LastPeriod,groupID,groupIDs[1],groupIDs[2],groupIDs[3],groupIDs[4],groupIDs[5],groupIDs[6],groupIDs[7],groupIDs[8],groupIDs[9],groupIDs[10],groupIDs[11],groupIDs[12],groupIDs[13],groupIDs[14],groupIDs[15],groupIDs[16],groupIDs[17],groupIDs[18],subjectID,pointID,randID,id,au[1],au[2],au[3],au[4],au[5],au[6],au[7],au[8],au[9],au[10],au[11],au[12],au[13],au[14],au[15],au[16],au[17],au[18],Role[1],Role[2],Role[3],Role[4],Role[5],Role[6],Role[7],Role[8],Role[9],Role[10],Role[11],Role[12],Role[13],Role[14],Role[15],Role[16],Role[17],Role[18],i,g
151214_1046,1,globals,8,10,0,18,6,3,1,0,0,0,0,8,1,0.2,0.04,0.18,0,0,0,0,0,200,1000,10,4,1,3,2,1,2,3,1,2,3,2,3,2,1,1,2,3,3,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,5,4,5,6,5,6,6,19,0
151214_1046,1,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,payoff[1],payoff[2],payoff[3],payoff[4],payoff[5],payoff[6],payoff[7],payoff[8],payoff[9],payoff[10],GroupID,firstGroupID,role,button,Input11,Input12,Input13,Input14,Input15,x,y,TimeContinueComprehensionPayoffsOK,TimeContinueGroupRandomizationMessageOK,r0,r1,r2,r3,r4,r5,ready,Choices,TimeOKMainStageOK,minChoice,prof,payment,choice0,choice1,choice2,choice3,choice4,choice5,TimeContinueInfornationOK,TimePlotSelectComprehensionPayoffsOK,TimePlotSelectMainStageOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,1,1,0,0,0,0,0,0,0,0,0,0,7.76,0,0,1,1,1,0,-,-,-,-,-,15.75443787,-31.43939394,-,-,1,4,5,11,16,18,1,5,99999,5,0.98,7.76,5,7,5,7,5,7,196,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,2,1,0,0,0,0,0,0,0,0,0,0,1.96,0,0,3,3,1,0,-,-,-,-,-,-15.53254438,-25.37878788,-,-,2,6,7,9,10,14,1,3,976,1,0.26,1.96,3,1,1,1,2,4,197,-,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,3,1,0,0,0,0,0,0,0,0,0,0,6.8,0,0,2,2,1,0,-,-,-,-,-,10.87278107,-27.84090909,-,-,3,8,12,13,15,17,1,5,99999,4,0.78,6.8,5,7,7,5,6,4,198,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,4,1,0,0,0,0,0,0,0,0,0,0,7.6,0,0,1,1,2,0,-,-,-,-,-,35.79881657,-31.25,-,-,4,1,5,11,16,18,1,7,99999,5,0.9,7.6,7,5,5,7,5,7,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,5,1,0,0,0,0,0,0,0,0,0,0,7.52,0,0,1,1,3,0,-,-,-,-,-,16.93786982,-20.07575758,-,-,5,1,4,11,16,18,1,5,99999,5,0.98,7.52,5,5,7,7,5,7,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,6,1,0,0,0,0,0,0,0,0,0,0,2.64,0,0,3,3,2,0,-,-,-,-,-,-39.71893491,-32.1969697,-,-,6,2,7,9,10,14,1,1,989,1,0.34,2.64,1,3,1,1,2,4,199,-,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,7,1,0,0,0,0,0,0,0,0,0,0,2.24,0,0,3,3,3,0,-,-,-,-,-,-37.05621302,-20.07575758,-,-,7,2,6,9,10,14,1,1,1000,1,0.34,2.24,1,3,1,1,2,4,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,8,1,0,0,0,0,0,0,0,0,0,0,6.64,0,0,2,2,2,0,-,-,-,-,-,37.5739645,-19.6969697,-,-,8,3,12,13,15,17,1,7,99999,4,0.7,6.64,7,5,7,5,6,4,195,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,9,1,0,0,0,0,0,0,0,0,0,0,3.08,0,0,3,3,4,0,-,-,-,-,-,-41.86390533,-19.6969697,-,-,9,2,6,7,10,14,1,1,996,1,0.34,3.08,1,3,1,1,2,4,197,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,10,1,0,0,0,0,0,0,0,0,0,0,2.32,0,0,3,3,5,0,-,-,-,-,-,-27.36686391,-31.62878788,-,-,10,2,6,7,9,14,1,2,995,1,0.3,2.32,2,3,1,1,1,4,196,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,11,1,0,0,0,0,0,0,0,0,0,0,7.44,0,0,1,1,4,0,-,-,-,-,-,35.42899408,-32.00757576,-,-,11,1,4,5,16,18,1,7,99999,5,0.9,7.44,7,5,7,5,5,7,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,12,1,0,0,0,0,0,0,0,0,0,0,6.4,0,0,2,2,3,0,-,-,-,-,-,37.86982249,-26.13636364,-,-,12,3,8,13,15,17,1,7,99999,4,0.7,6.4,7,5,7,5,6,4,198,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,13,1,0,0,0,0,0,0,0,0,0,0,6.76,0,0,2,2,4,0,-,-,-,-,-,12.94378698,-32.00757576,-,-,13,3,8,12,15,17,1,5,99999,4,0.78,6.76,5,5,7,7,6,4,188,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,14,1,0,0,0,0,0,0,0,0,0,0,1.76,0,0,3,3,6,0,-,-,-,-,-,3.550295858,-32.38636364,-,-,14,2,6,7,9,10,1,4,992,1,0.22,1.76,4,3,1,1,1,2,197,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,15,1,0,0,0,0,0,0,0,0,0,0,6.92,0,0,2,2,5,0,-,-,-,-,-,23.07692308,-32.00757576,-,-,15,3,8,12,13,17,1,6,982,4,0.74,6.92,6,5,7,7,5,4,197,-,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,16,1,0,0,0,0,0,0,0,0,0,0,7.64,0,0,1,1,5,0,-,-,-,-,-,8.801775148,-21.96969697,-,-,16,1,4,5,11,18,1,5,99999,5,0.98,7.64,5,5,7,5,7,7,196,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,17,1,0,0,0,0,0,0,0,0,0,0,6.68,0,0,2,2,6,0,-,-,-,-,-,3.99408284,-27.65151515,-,-,17,3,8,12,13,15,1,4,99999,4,0.82,6.68,4,5,7,7,5,6,197,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,8,18,1,0,0,0,0,0,0,0,0,0,0,7.28,0,0,1,1,6,0,-,-,-,-,-,38.75739645,-31.62878788,-,-,18,1,4,5,11,16,1,7,996,5,0.9,7.28,7,5,7,5,7,5,198,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,globals,Period,NumPeriods,RepeatTreatment,numSubjects,groupSize,numGroups,TRUE,FALSE,Choices,prof,minChoice,fee,rate,a,b,c,choice1,choice2,choice3,choice4,choice5,InfoTime,Time,LastPeriod,groupID,groupIDs[1],groupIDs[2],groupIDs[3],groupIDs[4],groupIDs[5],groupIDs[6],groupIDs[7],groupIDs[8],groupIDs[9],groupIDs[10],groupIDs[11],groupIDs[12],groupIDs[13],groupIDs[14],groupIDs[15],groupIDs[16],groupIDs[17],groupIDs[18],subjectID,pointID,randID,id,au[1],au[2],au[3],au[4],au[5],au[6],au[7],au[8],au[9],au[10],au[11],au[12],au[13],au[14],au[15],au[16],au[17],au[18],Role[1],Role[2],Role[3],Role[4],Role[5],Role[6],Role[7],Role[8],Role[9],Role[10],Role[11],Role[12],Role[13],Role[14],Role[15],Role[16],Role[17],Role[18],i,g
151214_1046,1,globals,9,10,0,18,6,3,1,0,0,0,0,8,1,0.2,0.04,0.18,0,0,0,0,0,200,1000,10,4,3,3,2,3,3,1,2,2,2,1,2,1,2,1,1,1,3,3,19,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,1,2,3,4,2,5,3,6,4,5,6,5,6,19,2
151214_1046,1,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,payoff[1],payoff[2],payoff[3],payoff[4],payoff[5],payoff[6],payoff[7],payoff[8],payoff[9],payoff[10],GroupID,firstGroupID,role,button,Input11,Input12,Input13,Input14,Input15,x,y,TimeContinueComprehensionPayoffsOK,TimeContinueGroupRandomizationMessageOK,r0,r1,r2,r3,r4,r5,ready,Choices,TimeOKMainStageOK,minChoice,prof,payment,choice0,choice1,choice2,choice3,choice4,choice5,TimeContinueInfornationOK,TimePlotSelectComprehensionPayoffsOK,TimePlotSelectMainStageOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,1,1,0,0,0,0,0,0,0,0,0,0,0,8.74,0,1,1,1,0,-,-,-,-,-,10.72485207,-32.38636364,-,-,1,4,5,11,16,18,1,5,99999,5,0.98,8.74,5,5,6,5,6,7,198,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,2,1,0,0,0,0,0,0,0,0,0,0,0,2.18,0,3,3,1,0,-,-,-,-,-,1.923076923,-32.00757576,-,-,2,6,7,9,10,14,1,4,99999,1,0.22,2.18,4,2,3,1,2,4,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,3,1,0,0,0,0,0,0,0,0,0,0,0,7.54,0,2,2,1,0,-,-,-,-,-,21.81952663,-24.62121212,-,-,3,8,12,13,15,17,1,6,994,4,0.74,7.54,6,4,7,4,5,4,195,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,4,1,0,0,0,0,0,0,0,0,0,0,0,8.58,0,1,1,2,0,-,-,-,-,-,12.27810651,-24.62121212,-,-,4,1,5,11,16,18,1,5,99999,5,0.98,8.58,5,5,6,5,6,7,198,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,5,1,0,0,0,0,0,0,0,0,0,0,0,8.46,0,1,1,3,0,-,-,-,-,-,22.92899408,-22.91666667,-,-,5,1,4,11,16,18,1,6,99999,5,0.94,8.46,6,5,5,5,6,7,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,6,1,0,0,0,0,0,0,0,0,0,0,0,2.94,0,3,3,2,0,-,-,-,-,-,-27.29289941,-25,-,-,6,2,7,9,10,14,1,2,99999,1,0.3,2.94,2,4,3,1,2,4,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,7,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0,3,3,3,0,-,-,-,-,-,-9.023668639,-29.92424242,-,-,7,2,6,9,10,14,1,3,996,1,0.26,2.5,3,4,2,1,2,4,197,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,8,1,0,0,0,0,0,0,0,0,0,0,0,7.46,0,2,2,2,0,-,-,-,-,-,0.369822485,-19.6969697,-,-,8,3,12,13,15,17,1,4,995,4,0.82,7.46,4,6,7,4,5,4,197,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,9,1,0,0,0,0,0,0,0,0,0,0,0,3.42,0,3,3,4,0,-,-,-,-,-,-36.24260355,-23.10606061,-,-,9,2,6,7,10,14,1,1,995,1,0.34,3.42,1,4,2,3,2,4,196,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,10,1,0,0,0,0,0,0,0,0,0,0,0,2.62,0,3,3,5,0,-,-,-,-,-,-30.17751479,-25.18939394,-,-,10,2,6,7,9,14,1,2,992,1,0.3,2.62,2,4,2,3,1,4,190,-,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,11,1,0,0,0,0,0,0,0,0,0,0,0,8.42,0,1,1,4,0,-,-,-,-,-,14.64497041,-32.38636364,-,-,11,1,4,5,16,18,1,5,99999,5,0.98,8.42,5,5,5,6,6,7,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,12,1,0,0,0,0,0,0,0,0,0,0,0,7.1,0,2,2,3,0,-,-,-,-,-,40.23668639,-22.91666667,-,-,12,3,8,13,15,17,1,7,99999,4,0.7,7.1,7,6,4,4,5,4,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,13,1,0,0,0,0,0,0,0,0,0,0,0,7.58,0,2,2,4,0,-,-,-,-,-,3.99408284,-25.9469697,-,-,13,3,8,12,15,17,1,4,992,4,0.82,7.58,4,6,4,7,5,4,195,-,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,14,1,0,0,0,0,0,0,0,0,0,0,0,1.98,0,3,3,6,0,-,-,-,-,-,2.440828402,-19.6969697,-,-,14,2,6,7,9,10,1,4,985,1,0.22,1.98,4,4,2,3,1,2,198,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,15,1,0,0,0,0,0,0,0,0,0,0,0,7.7,0,2,2,5,0,-,-,-,-,-,15.90236686,-32.38636364,-,-,15,3,8,12,13,17,1,5,99999,4,0.78,7.7,5,6,4,7,4,4,198,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,16,1,0,0,0,0,0,0,0,0,0,0,0,8.58,0,1,1,5,0,-,-,-,-,-,24.48224852,-24.81060606,-,-,16,1,4,5,11,18,1,6,99999,5,0.94,8.58,6,5,5,6,5,7,196,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,17,1,0,0,0,0,0,0,0,0,0,0,0,7.5,0,2,2,6,0,-,-,-,-,-,0.073964497,-25,-,-,17,3,8,12,13,15,1,4,99999,4,0.82,7.5,4,6,4,7,4,5,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,9,18,1,0,0,0,0,0,0,0,0,0,0,0,8.18,0,1,1,6,0,-,-,-,-,-,40.97633136,-19.88636364,-,-,18,1,4,5,11,16,1,7,99999,5,0.9,8.18,7,5,5,6,5,6,195,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,globals,Period,NumPeriods,RepeatTreatment,numSubjects,groupSize,numGroups,TRUE,FALSE,Choices,prof,minChoice,fee,rate,a,b,c,choice1,choice2,choice3,choice4,choice5,InfoTime,Time,LastPeriod,groupID,groupIDs[1],groupIDs[2],groupIDs[3],groupIDs[4],groupIDs[5],groupIDs[6],groupIDs[7],groupIDs[8],groupIDs[9],groupIDs[10],groupIDs[11],groupIDs[12],groupIDs[13],groupIDs[14],groupIDs[15],groupIDs[16],groupIDs[17],groupIDs[18],subjectID,pointID,randID,id,au[1],au[2],au[3],au[4],au[5],au[6],au[7],au[8],au[9],au[10],au[11],au[12],au[13],au[14],au[15],au[16],au[17],au[18],Role[1],Role[2],Role[3],Role[4],Role[5],Role[6],Role[7],Role[8],Role[9],Role[10],Role[11],Role[12],Role[13],Role[14],Role[15],Role[16],Role[17],Role[18],i,g
151214_1046,1,globals,10,10,0,18,6,3,1,0,0,0,0,8,1,0.2,0.04,0.18,0,0,0,0,0,200,1000,10,4,2,2,3,1,2,3,2,3,1,3,1,1,2,3,3,1,1,2,19,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,4,3,2,4,3,4,5,5,6,5,6,6,19,1
151214_1046,1,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,payoff[1],payoff[2],payoff[3],payoff[4],payoff[5],payoff[6],payoff[7],payoff[8],payoff[9],payoff[10],GroupID,firstGroupID,role,button,Input11,Input12,Input13,Input14,Input15,x,y,TimeContinueComprehensionPayoffsOK,TimeContinueGroupRandomizationMessageOK,r0,r1,r2,r3,r4,r5,ready,Choices,TimeOKMainStageOK,minChoice,prof,payment,choice0,choice1,choice2,choice3,choice4,choice5,TimeContinueInfornationOK,TimePlotSelectComprehensionPayoffsOK,TimePlotSelectMainStageOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,1,1,17.72,17.72,1,0,0,0,0,0,0,0,0,0,9.72,1,1,1,0,-,-,-,-,-,8.949704142,-26.32575758,-,-,1,4,5,11,16,18,1,5,99999,5,0.98,9.72,5,5,5,5,5,7,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,2,1,10.44,10.44,1,0,0,0,0,0,0,0,0,0,2.44,3,3,1,0,-,-,-,-,-,-9.541420118,-27.08333333,-,-,2,6,7,9,10,14,1,3,997,1,0.26,2.44,3,1,1,1,2,7,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,3,1,16.08,16.08,1,0,0,0,0,0,0,0,0,0,8.08,2,2,1,0,-,-,-,-,-,29.9556213,-27.84090909,-,-,3,8,12,13,15,17,1,6,994,3,0.54,8.08,6,4,7,6,3,6,198,-,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,4,1,17.56,17.56,1,0,0,0,0,0,0,0,0,0,9.56,1,1,2,0,-,-,-,-,-,16.49408284,-31.06060606,-,-,4,1,5,11,16,18,1,5,992,5,0.98,9.56,5,5,5,5,5,7,195,-,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,5,1,17.44,17.44,1,0,0,0,0,0,0,0,0,0,9.44,1,1,3,0,-,-,-,-,-,16.56804734,-29.35606061,-,-,5,1,4,11,16,18,1,5,99999,5,0.98,9.44,5,5,5,5,5,7,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,6,1,11.28,11.28,1,0,0,0,0,0,0,0,0,0,3.28,3,3,2,0,-,-,-,-,-,-40.16272189,-22.91666667,-,-,6,2,7,9,10,14,1,1,996,1,0.34,3.28,1,3,1,1,2,7,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,7,1,10.84,10.84,1,0,0,0,0,0,0,0,0,0,2.84,3,3,3,0,-,-,-,-,-,-37.20414201,-32.1969697,-,-,7,2,6,9,10,14,1,1,997,1,0.34,2.84,1,3,1,1,2,7,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,8,1,16.08,16.08,1,0,0,0,0,0,0,0,0,0,8.08,2,2,2,0,-,-,-,-,-,-0.073964497,-25,-,-,8,3,12,13,15,17,1,4,996,3,0.62,8.08,4,6,7,6,3,6,198,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,9,1,11.76,11.76,1,0,0,0,0,0,0,0,0,0,3.76,3,3,4,0,-,-,-,-,-,-41.49408284,-31.81818182,-,-,9,2,6,7,10,14,1,1,989,1,0.34,3.76,1,3,1,1,2,7,198,-,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,10,1,10.92,10.92,1,0,0,0,0,0,0,0,0,0,2.92,3,3,5,0,-,-,-,-,-,-23.66863905,-20.45454545,-,-,10,2,6,7,9,14,1,2,995,1,0.3,2.92,2,3,1,1,1,7,198,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,11,1,17.4,17.4,1,0,0,0,0,0,0,0,0,0,9.4,1,1,4,0,-,-,-,-,-,16.93786982,-29.73484848,-,-,11,1,4,5,16,18,1,5,1000,5,0.98,9.4,5,5,5,5,5,7,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,12,1,15.6,15.6,1,0,0,0,0,0,0,0,0,0,7.6,2,2,3,0,-,-,-,-,-,42.4556213,-20.45454545,-,-,12,3,8,13,15,17,1,7,99999,3,0.5,7.6,7,6,4,6,3,6,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,13,1,16.12,16.12,1,0,0,0,0,0,0,0,0,0,8.12,2,2,4,0,-,-,-,-,-,21.81952663,-31.06060606,-,-,13,3,8,12,15,17,1,6,980,3,0.54,8.12,6,6,4,7,3,6,195,-,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,14,1,10.08,10.08,1,0,0,0,0,0,0,0,0,0,2.08,3,3,6,0,-,-,-,-,-,43.12130178,-25,-,-,14,2,6,7,9,10,1,7,99999,1,0.1,2.08,7,3,1,1,1,2,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,15,1,16.36,16.36,1,0,0,0,0,0,0,0,0,0,8.36,2,2,5,0,-,-,-,-,-,-9.023668639,-29.54545455,-,-,15,3,8,12,13,17,1,3,99999,3,0.66,8.36,3,6,4,7,6,6,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
